更新日期,#genre#
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$IPV4•线路51
CCTV12,http://120.198.96.50:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路52
CCTV12,http://183.237.95.108:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路53
CCTV13,https://event.pull.hebtv.com/jishi/cp1.m3u8$IPV4•线路1
CCTV13,http://110.81.206.138:49231/tsfile/live/23013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
CCTV13,http://116.128.243.121:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
CCTV13,http://113.57.111.4:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
CCTV13,http://z.b.bkpcp.top/m.php?id=cctv13$IPV4•线路5
CCTV13,http://220.164.192.48:50085/tsfile/live/0014_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0$IPV4•线路6
CCTV13,http://58.213.65.146:352/tsfile/live/0013_1.m3u8?key=txiptv$IPV4•线路7
CCTV13,http://api2.52tb.xyz/info?id=15&token=20230218zdxlqr$IPV4•线路8
CCTV13,http://j.x.bkpcp.top/jx/CCTV13HD$IPV4•线路9
CCTV13,http://61.136.67.238:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
CCTV13,http://58.210.168.86:10800/newlive/live/hls/12/live.m3u8$IPV4•线路11
CCTV13,http://180.213.174.225:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路12
CCTV13,http://124.116.183.146:9901/tsfile/live/0013_1.m3u8$IPV4•线路13
CCTV13,http://183.223.157.33:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
CCTV13,http://ak6668768.zicp.io:8812/live1013.m3u8$IPV4•线路15
CCTV13,http://218.89.240.144:59901/tsfile/live/0013_1.m3u8?key=txiptv$IPV4•线路16
CCTV13,http://60.223.224.176:8888/newlive/live/hls/15/live.m3u8?$IPV4•线路17
CCTV13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8$IPV4•线路18
CCTV13,http://ip.lpop.cn:35455/gaoma/cctv13.m3u8$IPV4•线路19
CCTV13,http://b.mtw.so/633PCQ$IPV4•线路20
CCTV13,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8$IPV4•线路21
CCTV13,http://123.138.22.30:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路22
CCTV13,http://110.80.17.38:9901/tsfile/live/0013_1.m3u8?key=txiptv$IPV4•线路23
CCTV13,http://123.132.233.194:352/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路24
CCTV13,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路25
CCTV13,http://vpn.csdaxing.com:9907/tsfile/live/0001_9.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路26
CCTV13,http://58.19.43.46:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路27
CCTV13,https://ldncctvwbcdcnc.v.wscdns.com/ldncctvwbcd/cdrmldcctv13_1/index.m3u8$IPV4•线路28
CCTV13,http://61.138.128.226:19901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路29
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路30
CCTV13,http://61.163.181.78:9901/tsfile/live/0013_1.m3u8$IPV4•线路31
CCTV13,http://148.135.93.213/live.php?id=CCTV13$IPV4•线路32
CCTV13,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8$IPV4•线路33
CCTV13,http://tvtj.jxwltx.com:8003/cctv13.m3u8$IPV4•线路34
CCTV13,http://www.dsk.cc/php/bfgd.php?id=cctv13&m.m3u8$IPV4•线路35
CCTV13,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cctv13$IPV4•线路36
CCTV13,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8$IPV4•线路37
CCTV13,http://ygbh.site/php/bfgd.php?id=067$IPV4•线路38
CCTV13,http://112.27.235.94:8000/hls/14/index.m3u8$IPV4•线路39
CCTV13,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8$IPV4•线路40
CCTV13,http://106.53.99.30/tv/cctv13.php$IPV4•线路41
CCTV13,http://111.43.126.240:9003/hls/26/index.m3u8$IPV4•线路42
CCTV13,http://sh.lnott.top:880/dx13.m3u8$IPV4•线路43
CCTV13,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv13.flv$IPV4•线路44
CCTV13,http://php.cqshushu.ggff.net/jzb.php?id=cctv13&公众号【医工学习日志】$IPV4•线路45
CCTV13,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8$IPV4•线路46
CCTV13,https://event.pull.hebtv.com/jishi/cp1.m3u8$IPV4•线路47
CCTV13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8$IPV4•线路48
CCTV13,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8$IPV4•线路49
CCTV13,https://ldncctvwbcdcnc.v.wscdns.com/ldncctvwbcd/cdrmldcctv13_1/index.m3u8$IPV4•线路50
CCTV13,http://183.215.134.239:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路51
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8$IPV4•线路52
CCTV13,http://116.128.242.83:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路53
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$IPV4•线路54
CCTV13,http://120.198.96.50:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路55
CCTV13,http://183.237.95.108:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路56
CCTV14,http://42.225.117.174:11199/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路1
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8$IPV4•线路2
CCTV14,rtsp://103.251.96.71/PLTV/88888888/224/3221225783/10000100000000060000000000726027_0.smil?icpid=SSPID&amp;accounttype=1&amp;limitflux=-1&amp;limitdur=-1&amp;accountinfo=:20240213104135$IPV4•线路3
CCTV14,http://113.140.12.230:8888/newlive/live/hls/14/live.m3u8$IPV4•线路4
CCTV14,http://113.57.111.4:1111/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
CCTV14,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225732$IPV4•线路6
CCTV14,http://183.237.95.108:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路7
CCTV14,http://101.66.198.50:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路8
CCTV14,http://221.226.215.162:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
CCTV14,http://220.164.192.48:50085/tsfile/live/0015_1.m3u8$IPV4•线路10
CCTV14,http://60.12.183.46:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路11
CCTV14,http://58.213.65.146:352/tsfile/live/0014_1.m3u8?key=txiptv$IPV4•线路12
CCTV14,http://61.136.67.238:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
CCTV14,http://58.210.168.86:10800/newlive/live/hls/13/live.m3u8$IPV4•线路14
CCTV14,http://222.169.85.8:9901/tsfile/live/0014_1.m3u8?key=txiptv$IPV4•线路15
CCTV14,http://221.2.148.205:8154/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路16
CCTV14,http://223.241.247.214:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路17
CCTV14,http://111.160.17.2:59901/tsfile/live/0001_15.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路18
CCTV14,http://60.223.224.176:8888/newlive/live/hls/16/live.m3u8?$IPV4•线路19
CCTV14,rtsp://221.7.61.147/PLTV/88888910/224/3221225504/10000100000000060000000000107284_0.smil$IPV4•线路20
CCTV14,http://feiyang.ak47s.top:35455/itv/1000000001000008170.m3u8?cdn=ystenlive$IPV4•线路21
CCTV14,http://lt.hxtre.com:35455/itv/1000000005000265013.m3u8?cdn=ystenlive$IPV4•线路22
CCTV14,http://227w9f5104.zicp.fun:35455/gaoma/cctv14.m3u8$IPV4•线路23
CCTV14,http://mvfn.zhch1968.com:35455/itv/1000000001000008170.m3u8?cdn=ystenlive$IPV4•线路24
CCTV14,http://123.132.233.194:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路25
CCTV14,http://vpn.csdaxing.com:9907/tsfile/live/0001_10.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路26
CCTV14,http://61.138.128.226:19901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路27
CCTV14,http://116.128.242.83:9901/tsfile/live/0015_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路28
CCTV14,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路29
CCTV14,rtsp://115.85.205.19/PLTV/88888910/224/3221225579/10000100000000060000000000107359_0.smil$IPV4•线路30
CCTV14,rtsp://124.152.124.50/PLTV/88888910/224/3221225579/10000100000000060000000000107359_0.smil$IPV4•线路31
CCTV14,http://101.35.240.114:88/live.php?id=CCTV14$IPV4•线路32
CCTV14,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8$IPV4•线路33
CCTV14,http://120.76.248.139/live/bfgd/4200000132.m3u8$IPV4•线路34
CCTV14,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8$IPV4•线路35
CCTV14,http://182.150.23.74:808/hls/14/index.m3u8$IPV4•线路36
CCTV14,http://www.dsk.cc/php/bfgd.php?id=cctv14&m.m3u8$IPV4•线路37
CCTV14,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cctv14$IPV4•线路38
CCTV14,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8$IPV4•线路39
CCTV14,http://ygbh.site/php/bfgd.php?id=132$IPV4•线路40
CCTV14,http://112.27.235.94:8000/hls/15/index.m3u8$IPV4•线路41
CCTV14,https://zby.130519.xyz/PLTV/11/224/3221225738/index.m3u8$IPV4•线路42
CCTV14,http://111.43.126.240:9003/hls/27/index.m3u8$IPV4•线路43
CCTV14,http://sh.lnott.top:880/dx14.m3u8$IPV4•线路44
CCTV14,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv14.flv$IPV4•线路45
CCTV14,http://php.cqshushu.ggff.net/jzb.php?id=cctv14&公众号【医工学习日志】$IPV4•线路46
CCTV14,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8$IPV4•线路47
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8$IPV4•线路48
CCTV14,http://116.128.242.83:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路49
CCTV14,http://116.128.242.83:9901/tsfile/live/0015_1.m3u8$IPV4•线路50
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$IPV4•线路51
CCTV14,http://120.198.96.50:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路52
CCTV15,http://113.140.12.230:8888/newlive/live/hls/15/live.m3u8$IPV4•线路1
CCTV15,http://110.81.206.138:49231/tsfile/live/23015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
CCTV15,http://219.128.121.202:59901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路3
CCTV15,http://101.66.198.50:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路4
CCTV15,http://221.226.215.162:352/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路5
CCTV15,http://60.12.183.46:9901/tsfile/live/0015_1.m3u8$IPV4•线路6
CCTV15,http://58.213.65.146:352/tsfile/live/0015_1.m3u8?key=txiptv$IPV4•线路7
CCTV15,http://api2.52tb.xyz/info?id=17&token=20230218zdxlqr$IPV4•线路8
CCTV15,http://61.136.67.238:50085/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
CCTV15,http://504099760.qicp.vip:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
CCTV15,http://58.210.168.86:10800/newlive/live/hls/14/live.m3u8$IPV4•线路11
CCTV15,http://180.213.174.225:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路12
CCTV15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8?key=txiptv$IPV4•线路13
CCTV15,http://ak6668768.zicp.io:8814/live1015.m3u8$IPV4•线路14
CCTV15,sop://api/migu.php?id=608807408$IPV4•线路15
CCTV15,vjms://23.237.115.18:8500:3502/live/cid=465$IPV4•线路16
CCTV15,http://58.220.219.14:9901/tsfile/live/0015_1.m3u8?key=txiptv$IPV4•线路17
CCTV15,http://223.241.247.214:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路18
CCTV15,http://60.223.224.176:8888/newlive/live/hls/17/live.m3u8?$IPV4•线路19
CCTV15,http://124.128.73.58:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路20
CCTV15,http://111.14.181.15:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路21
CCTV15,http://lt.hxtre.com:35455/itv/1000000005000265014.m3u8?cdn=ystenlive$IPV4•线路22
CCTV15,http://112.99.193.34:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路23
CCTV15,http://123.132.233.194:352/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路24
CCTV15,http://116.9.204.242:9901/tsfile/live/0015_1.m3u8$IPV4•线路25
CCTV15,http://123.129.70.178:9901/tsfile/live/0015_1.m3u8$IPV4•线路26
CCTV15,http://vpn.csdaxing.com:9907/tsfile/live/0001_11.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路27
CCTV15,http://116.117.104.248:9901/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路28
CCTV15,http://58.19.43.46:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路29
CCTV15,http://116.117.107.84:9901/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路30
CCTV15,http://61.138.128.226:19901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路31
CCTV15,http://116.128.242.83:9901/tsfile/live/0016_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路32
CCTV15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路33
CCTV15,rtsp://115.85.205.19/PLTV/88888910/224/3221225847/376430588.smil$IPV4•线路34
CCTV15,rtsp://124.152.124.50/PLTV/88888910/224/3221225847/376430588.smil$IPV4•线路35
CCTV15,http://148.135.93.213/live.php?id=CCTV15$IPV4•线路36
CCTV15,http://58.57.40.22:9901/tsfile/live/1015_1.m3u8$IPV4•线路37
CCTV15,http://gmxw.7766.org:808/hls/102/index.m3u8$IPV4•线路38
CCTV15,http://183.11.239.36:808/hls/102/index.m3u8$IPV4•线路39
CCTV15,http://120.76.248.139/live/bfgd/4200000133.m3u8$IPV4•线路40
CCTV15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8$IPV4•线路41
CCTV15,http://www.dsk.cc/php/bfgd.php?id=cctv15&m.m3u8$IPV4•线路42
CCTV15,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cctv15$IPV4•线路43
CCTV15,http://p.ytelc.com/169l/0/cctv.php?id=cctv15$IPV4•线路44
CCTV15,http://ygbh.site/php/bfgd.php?id=133$IPV4•线路45
CCTV15,http://112.27.235.94:8000/hls/16/index.m3u8$IPV4•线路46
CCTV15,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8$IPV4•线路47
CCTV15,http://111.43.126.240:9003/hls/28/index.m3u8$IPV4•线路48
CCTV15,http://sh.lnott.top:880/dx15.m3u8$IPV4•线路49
CCTV15,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv15.flv$IPV4•线路50
CCTV15,http://php.cqshushu.ggff.net/jzb.php?id=cctv15&公众号【医工学习日志】$IPV4•线路51
CCTV15,http://183.11.239.36:808/hls/102/index.m3u8$IPV4•线路52
CCTV15,http://113.57.93.165:9900/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路53
CCTV15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8$IPV4•线路54
CCTV15,http://113.57.93.165:9900/tsfile/live/0015_1.m3u8$IPV4•线路55
CCTV15,http://116.128.242.83:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路56
CCTV15,http://116.128.242.83:9901/tsfile/live/0016_1.m3u8$IPV4•线路57
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$IPV4•线路58
CCTV15,http://120.198.96.50:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路59
CCTV15,http://183.237.95.108:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路60
CCTV16,rtsp://180.95.143.19/PLTV/88888910/224/3221225605/10000100000000060000000000566169_0.smil$IPV4•线路1
CCTV16,rtsp://116.176.26.18/PLTV/88888910/224/3221225605/10000100000000060000000000566169_0.smil$IPV4•线路2
CCTV16,http://45.145.229.71:8866/TVOD/1000000006000233001/ystenlive/index.m3u8$IPV4•线路3
CCTV16,http://42.225.117.174:11199/tsfile/live/0015_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
CCTV16,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226100$IPV4•线路5
CCTV16,http://220.164.192.48:50085/tsfile/live/0017_1.m3u8$IPV4•线路6
CCTV16,http://api2.52tb.xyz/info?id=18&token=20230218zdxlqr$IPV4•线路7
CCTV16,rtsp://221.7.61.147/PLTV/88888910/224/3221225605/10000100000000060000000000566169_0.smil$IPV4•线路8
CCTV16,http://58.221.214.82:9901/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
CCTV16,http://111.160.17.2:59901/tsfile/live/0001_17.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
CCTV16,http://api3.52tb.xyz/info?id=156&token=20221127jxwhhemby$IPV4•线路11
CCTV16,http://lt.hxtre.com:35455/itv/1000000006000233002.m3u8?cdn=ystenlive$IPV4•线路12
CCTV16,https://iptv.sufa518.cn:8090/gaoma/cctv16.m3u8$IPV4•线路13
CCTV16,http://mvfn.zhch1968.com:35455/itv/1000000006000233002.m3u8?cdn=ystenlive$IPV4•线路14
CCTV16,http://ip.lpop.cn:35455/gaoma/cctv16.m3u8$IPV4•线路15
CCTV16,rtsp://115.85.205.19/PLTV/88888910/224/3221225605/10000100000000060000000000566169_0.smil$IPV4•线路16
CCTV16,rtsp://124.152.124.50/PLTV/88888910/224/3221225605/10000100000000060000000000566169_0.smil$IPV4•线路17
CCTV16,rtsp://60.13.23.179/PLTV/88888910/224/3221225605/10000100000000060000000000566169_0.smil$IPV4•线路18
CCTV16,rtsp://60.13.39.18/PLTV/88888910/224/3221225605/10000100000000060000000000566169_0.smil$IPV4•线路19
CCTV16,rtsp://116.176.26.19/PLTV/88888910/224/3221225605/10000100000000060000000000566169_0.smil$IPV4•线路20
CCTV16,http://101.35.240.114:88/live.php?id=CCTV16$IPV4•线路21
CCTV16,http://livetv.wqwqwq.sbs/gaoma/cctv4k16.m3u8$IPV4•线路22
CCTV16,http://gmxw.7766.org:808/hls/169/index.m3u8$IPV4•线路23
CCTV16,http://183.11.239.36:808/hls/169/index.m3u8$IPV4•线路24
CCTV16,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8$IPV4•线路25
CCTV16,http://lu.wqwqwq.sbs/itv/1000000006000233002.m3u8?cdn=ystenlive$IPV4•线路26
CCTV16,http://www.dsk.cc/php/bfgd.php?id=cctv16&m.m3u8$IPV4•线路27
CCTV16,http://p.ytelc.com/169l/0/cctv.php?id=cctv16$IPV4•线路28
CCTV16,https://zby.130519.xyz/PLTV/11/224/3221226120/index.m3u8$IPV4•线路29
CCTV16,http://111.43.126.240:9003/hls/29/index.m3u8$IPV4•线路30
CCTV16,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv16.flv$IPV4•线路31
CCTV16,http://gmxw.7766.org:808/hls/169/index.m3u8$IPV4•线路32
CCTV16,http://183.11.239.36:808/hls/169/index.m3u8$IPV4•线路33
CCTV16,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8$IPV4•线路34
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8$IPV4•线路35
CCTV17,http://45.145.229.71:8866/TVOD/1000000006000268004/ystenlive/index.m3u8$IPV4•线路1
CCTV17,http://110.81.206.138:49231/tsfile/live/23017_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
CCTV17,rtsp://115.153.245.70/PLTV/88888888/224/3221226846/61397282.smil$IPV4•线路3
CCTV17,rtsp://115.153.212.72/PLTV/88888888/224/3221226846/61397282.smil$IPV4•线路4
CCTV17,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225765$IPV4•线路5
CCTV17,http://220.164.192.48:50085/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
CCTV17,http://api2.52tb.xyz/info?id=70&token=20230218zdxlqr$IPV4•线路7
CCTV17,http://58.221.214.82:9901/tsfile/live/0003_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
CCTV17,http://58.210.168.86:10800/newlive/live/hls/16/live.m3u8$IPV4•线路9
CCTV17,http://180.213.174.225:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
CCTV17,http://218.13.170.98:9901/tsfile/live/0016_1.m3u8?key=txiptv$IPV4•线路12
CCTV17,http://111.160.17.2:59901/tsfile/live/0001_18.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
CCTV17,http://feiyang.ak47s.top:35455/itv/1000000006000268004.m3u8?cdn=ystenlive$IPV4•线路14
CCTV17,http://lt.hxtre.com:35455/itv/1000000006000268004.m3u8?cdn=ystenlive$IPV4•线路15
CCTV17,http://mvfn.zhch1968.com:35455/itv/1000000006000268004.m3u8?cdn=ystenlive$IPV4•线路16
CCTV17,http://ip.lpop.cn:35455/gaoma/cctv17.m3u8$IPV4•线路17
CCTV17,http://123.138.22.30:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路18
CCTV17,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?v=180.171.5.8.9.6.3.9&ChannelID=cctv17&videoTVChannel=cctv17&P2PChannelID=pd://cctv_p2p_cctv17&tai=cctv1&VideoName=cctv1&channelID=cctv17$IPV4•线路19
CCTV17,rtsp://115.85.205.19/PLTV/88888910/224/3221225612/10000100000000060000000000804195_0.smil$IPV4•线路20
CCTV17,rtsp://124.152.124.50/PLTV/88888910/224/3221225612/10000100000000060000000000804195_0.smil$IPV4•线路21
CCTV17,http://148.135.93.213/live.php?id=CCTV17$IPV4•线路22
CCTV17,http://58.57.40.22:9901/tsfile/live/0019_1.m3u8$IPV4•线路23
CCTV17,http://183.11.239.36:808/hls/35/index.m3u8$IPV4•线路24
CCTV17,http://120.76.248.139/live/bfgd/4200000204.m3u8$IPV4•线路25
CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8$IPV4•线路26
CCTV17,https://piccpndali.v.myalicdn.com/audio/cctv17_2.m3u8$IPV4•线路27
CCTV17,https://tvpull.careryun.com/live/ba591d30ad977fb8ca911e665fa016cf.m3u8?txSecret=f401eb24b38f50f059d48744d3b993ab&txTime=68f4d4e2$IPV4•线路28
CCTV17,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cctv17$IPV4•线路29
CCTV17,http://p.ytelc.com/169l/0/cctv.php?id=cctv17$IPV4•线路30
CCTV17,http://ygbh.site/php/bfgd.php?id=204$IPV4•线路31
CCTV17,http://111.43.126.240:9003/hls/30/index.m3u8$IPV4•线路32
CCTV17,http://sh.lnott.top:880/dx17.m3u8$IPV4•线路33
CCTV17,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv17.flv$IPV4•线路34
CCTV17,http://php.cqshushu.ggff.net/jzb.php?id=cctv17&公众号【医工学习日志】$IPV4•线路35
CCTV17,https://piccpndali.v.myalicdn.com/audio/cctv17_2.m3u8$IPV4•线路36
CCTV17,http://58.57.40.22:9901/tsfile/live/0019_1.m3u8$IPV4•线路37
CCTV17,http://120.238.94.10:9901/tsfile/live/1048_1.m3u8$IPV4•线路38
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$IPV4•线路39
CCTV17,http://120.198.96.50:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路40
CCTV17,http://183.237.95.108:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路41
CCTV4K,http://p.ytelc.com/169l/0/cctv.php?id=cctv4k$IPV4•线路1
CCTV4K,http://www.tszhgjj.cn:7000/rtp/239.253.93.134:6631$IPV4•线路2
CGTN,https://0472.org/hls/cgtn.m3u8$IPV4•线路1
CGTN,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8$IPV4•线路2
CGTN,https://english-livebkws.cgtn.com/live/encgtn.m3u8$IPV4•线路3
CGTN,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cgtn$IPV4•线路4
CGTN,http://112.27.235.94:8000/hls/17/index.m3u8$IPV4•线路5
CGTN,https://live.chinacert.cftest5.cn/mg/?id=609017205$IPV4•线路6
CGTN,http://ygbh.site/php/bfgd.php?id=134$IPV4•线路7
CGTN,http://ygbh.site/php/bfgd.php?id=305$IPV4•线路8
CGTN,http://live.cgtn.com/1000/prog_index.m3u8$IPV4•线路9
CGTN,https://cntv.sbs/tv?auth=2310201855&id=cgtn$IPV4•线路10
CGTN纪录,https://0472.org/hls/cgtnd.m3u8$IPV4•线路1
CGTN纪录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8$IPV4•线路2
CGTN纪录,https://english-livebkali.cgtn.com/live/doccgtn.m3u8$IPV4•线路3
CGTN纪录,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cgtnjl$IPV4•线路4
CGTN西语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8$IPV4•线路1
CGTN西语,https://0472.org/hls/cgtnx.m3u8$IPV4•线路2
